timestamp,index,name,util_gpu,memory_used,memory_total,power,temp
2026/06/22 15:57:13.565, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.56, 55
2026/06/22 15:57:13.573, 1, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 82.46, 49
2026/06/22 15:57:18.684, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 88.85, 55
2026/06/22 15:57:18.693, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 82.29, 49
2026/06/22 15:57:23.816, 0, NVIDIA GeForce RTX 4090 D, 0, 777, 24564, 64.72, 53
2026/06/22 15:57:23.824, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 82.52, 49
2026/06/22 15:57:28.936, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.46, 55
2026/06/22 15:57:28.945, 1, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 82.78, 49
2026/06/22 15:57:34.057, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 89.33, 54
2026/06/22 15:57:34.065, 1, NVIDIA GeForce RTX 4090 D, 11, 777, 24564, 81.55, 49
2026/06/22 15:57:39.177, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 88.71, 55
2026/06/22 15:57:39.185, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 82.57, 50
2026/06/22 15:57:44.296, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.03, 55
2026/06/22 15:57:44.304, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 81.78, 49
2026/06/22 15:57:49.416, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.19, 55
2026/06/22 15:57:49.424, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 81.99, 50
2026/06/22 15:57:54.537, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.65, 55
2026/06/22 15:57:54.545, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 83.08, 50
2026/06/22 15:57:59.656, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 89.66, 54
2026/06/22 15:57:59.665, 1, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 82.58, 49
2026/06/22 15:58:04.780, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 90.34, 54
2026/06/22 15:58:04.788, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 85.58, 50
2026/06/22 15:58:09.912, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 91.45, 55
2026/06/22 15:58:09.920, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 85.80, 49
2026/06/22 15:58:15.068, 0, NVIDIA GeForce RTX 4090 D, 7, 777, 24564, 89.43, 54
2026/06/22 15:58:15.109, 1, NVIDIA GeForce RTX 4090 D, 7, 777, 24564, 81.44, 50
2026/06/22 15:58:20.249, 0, NVIDIA GeForce RTX 4090 D, 15, 777, 24564, 70.49, 54
2026/06/22 15:58:20.256, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 85.00, 49
2026/06/22 15:58:25.376, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 89.93, 55
2026/06/22 15:58:25.384, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 84.45, 49
2026/06/22 15:58:30.480, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 89.85, 55
2026/06/22 15:58:30.488, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 83.26, 49
2026/06/22 15:58:35.605, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 90.81, 55
2026/06/22 15:58:35.613, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 83.49, 50
2026/06/22 15:58:40.724, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 90.99, 55
2026/06/22 15:58:40.733, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 84.19, 49
2026/06/22 15:58:45.848, 0, NVIDIA GeForce RTX 4090 D, 12, 777, 24564, 90.34, 55
2026/06/22 15:58:45.856, 1, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 83.58, 49
2026/06/22 15:58:50.972, 0, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 93.90, 55
2026/06/22 15:58:50.980, 1, NVIDIA GeForce RTX 4090 D, 14, 777, 24564, 69.10, 50
2026/06/22 15:58:56.096, 0, NVIDIA GeForce RTX 4090 D, 13, 777, 24564, 91.47, 55
