method_label,method,mode,train_seed,run_name,checkpoint_path,eval_seed,episode_rng_seed,step,start_pos,goal_pos,obstacle_pos,obstacle_radius,safe_margin,action_scale,ee_x,ee_y,ee_z,distance_to_obstacle,clearance_keepout,clearance_obstacle,distance_to_goal,cost,success,collision,has_action_diagnostics,execution_mode,candidate_count,safe_candidate_fraction,execution_fallback,selected_predicted_risk,selected_predicted_reward,mean_action_predicted_risk,any_shadow_predicted_unsafe,shadow_predicted_unsafe_fraction,selected_from_mean,action_candidate_spread,action_x,action_y,action_z,reward,step_cost_after,terminated,truncated
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,60,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614376664161682,0.25001832842826843,0.2182193398475647,0.2682330570252515,0.13823305702525152,0.1982330570252515,0.05562594532966614,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05103837698698044,-0.2956099510192871,0.05103837698698044,1.0,1.0,1.0,0.0,-0.0017480385722592473,0.1304708570241928,7.667392492294312e-05,-0.055793356262147424,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,61,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614334344863892,0.250017911195755,0.21822026371955872,0.2682319067319876,0.1382319067319876,0.1982319067319876,0.05562309920787811,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.051033735275268555,-0.2955813705921173,0.051033735275268555,1.0,1.0,1.0,0.0,-0.0017084612045437098,0.13047613203525543,7.738173007965088e-05,-0.05579059705138206,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,62,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614293217658997,0.25001752376556396,0.21822118759155273,0.26823080491672546,0.13823080491672546,0.19823080491672546,0.05562032759189606,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.051029130816459656,-0.2955538332462311,0.051029130816459656,1.0,1.0,1.0,0.0,-0.0016701951390132308,0.1304810345172882,7.814168930053711e-05,-0.055787866748869416,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,63,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614252686500549,0.2500171363353729,0.21822211146354675,0.26822971269430784,0.13822971269430784,0.19822971269430784,0.05561758577823639,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05102471262216568,-0.29552632570266724,0.05102471262216568,1.0,1.0,1.0,0.0,-0.0016322867013514042,0.13048629462718964,7.873028516769409e-05,-0.05578518955036998,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,64,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614213347434998,0.2500167489051819,0.21822303533554077,0.26822863959188303,0.13822863959188303,0.19822863959188303,0.0556148961186409,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05102018266916275,-0.2954992651939392,0.05102018266916275,1.0,1.0,1.0,0.0,-0.0015957788564264774,0.1304909735918045,7.910281419754028e-05,-0.05578251464292407,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,65,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614174008369446,0.25001636147499084,0.2182239592075348,0.2682275665466027,0.13822756654660268,0.19822756654660267,0.05561221018433571,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.051015764474868774,-0.2954722046852112,0.051015764474868774,1.0,1.0,1.0,0.0,-0.0015595393488183618,0.13049554824829102,7.940083742141724e-05,-0.055779954995959995,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,66,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614136457443237,0.2500160038471222,0.21822485327720642,0.26822655351057195,0.13822655351057195,0.19822655351057195,0.05560963973402977,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05101145803928375,-0.29544639587402344,0.05101145803928375,1.0,1.0,1.0,0.0,-0.0015248197596520185,0.1305001825094223,7.959455251693726e-05,-0.055777429081499574,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,67,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614099502563477,0.25001564621925354,0.21822574734687805,0.2682255500540556,0.13822555005405557,0.19822555005405557,0.05560710281133652,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.0510072186589241,-0.2954205274581909,0.0510072186589241,1.0,1.0,1.0,0.0,-0.0014906366122886539,0.13050477206707,7.972121238708496e-05,-0.05577492920681834,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,68,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614063143730164,0.2500152885913849,0.21822664141654968,0.2682245561746975,0.13822455617469748,0.19822455617469747,0.055604591965675354,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05100305378437042,-0.2953953742980957,0.05100305378437042,1.0,1.0,1.0,0.0,-0.0014570195926353335,0.13050921261310577,7.981061935424805e-05,-0.05577250346541405,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,69,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5614027976989746,0.25001493096351624,0.21822750568389893,0.2682235834137644,0.1382235834137644,0.1982235834137644,0.05560215562582016,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05099885165691376,-0.2953703999519348,0.05099885165691376,1.0,1.0,1.0,0.0,-0.0014245649799704552,0.13051347434520721,7.984042167663574e-05,-0.0557701220177114,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,70,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613993406295776,0.25001460313796997,0.21822836995124817,0.2682226495737841,0.1382226495737841,0.1982226495737841,0.05559976398944855,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.0509948804974556,-0.2953459918498993,0.0509948804974556,1.0,1.0,1.0,0.0,-0.0013928553089499474,0.1305176019668579,7.974356412887573e-05,-0.05576779613271356,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,71,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613960027694702,0.2500142753124237,0.2182292342185974,0.26822173482698103,0.13822173482698102,0.19822173482698102,0.05559742823243141,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05099096894264221,-0.29532182216644287,0.05099096894264221,1.0,1.0,1.0,0.0,-0.00136206962633878,0.1305217444896698,7.95125961303711e-05,-0.05576547034084797,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,72,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613926649093628,0.25001394748687744,0.21823009848594666,0.2682208201217816,0.1382208201217816,0.1982208201217816,0.055595092475414276,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05098690837621689,-0.2952977418899536,0.05098690837621689,1.0,1.0,1.0,0.0,-0.0013315818505361676,0.130525603890419,7.925927639007568e-05,-0.055763240698724986,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,73,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613894462585449,0.25001364946365356,0.2182309329509735,0.2682199558717648,0.13821995587176478,0.19821995587176477,0.0555928535759449,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05098314583301544,-0.29527509212493896,0.05098314583301544,1.0,1.0,1.0,0.0,-0.0013021968770772219,0.13052943348884583,7.909536361694336e-05,-0.05576103709638119,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,74,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613862872123718,0.2500133514404297,0.21823176741600037,0.2682191011827981,0.13821910118279812,0.19821910118279812,0.055590640753507614,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05097947269678116,-0.29525214433670044,0.05097947269678116,1.0,1.0,1.0,0.0,-0.0012731694150716066,0.13053344190120697,7.862597703933716e-05,-0.05575887868180871,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,75,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613831877708435,0.2500130534172058,0.21823257207870483,0.2682182580701349,0.13821825807013488,0.19821825807013488,0.05558847263455391,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.0509757399559021,-0.29522961378097534,0.0509757399559021,1.0,1.0,1.0,0.0,-0.0012448274064809084,0.13053691387176514,7.838010787963867e-05,-0.0557567748054862,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,76,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613802075386047,0.25001275539398193,0.2182333767414093,0.26821743403535325,0.13821743403535325,0.19821743403535325,0.05558636039495468,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.050972141325473785,-0.2952079772949219,0.050972141325473785,1.0,1.0,1.0,0.0,-0.001217647804878652,0.13054059445858002,7.791072130203247e-05,-0.05575469385832548,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,77,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.561377227306366,0.25001248717308044,0.21823418140411377,0.26821663938437434,0.13821663938437434,0.19821663938437434,0.055584270507097244,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.050968535244464874,-0.2951861619949341,0.050968535244464874,1.0,1.0,1.0,0.0,-0.0011905872961506248,0.13054406642913818,7.74487853050232e-05,-0.055752645917236804,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,78,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613743662834167,0.25001218914985657,0.21823498606681824,0.2682158344557935,0.1382158344557935,0.1982158344557935,0.05558221414685249,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05096498876810074,-0.2951648235321045,0.05096498876810074,1.0,1.0,1.0,0.0,-0.0011646294733509421,0.13054749369621277,7.677078247070312e-05,-0.05575063886120915,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,79,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613715052604675,0.2500119209289551,0.21823576092720032,0.26821506092558306,0.13821506092558306,0.19821506092558305,0.055580198764801025,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.050961606204509735,-0.29514390230178833,0.050961606204509735,1.0,1.0,1.0,0.0,-0.001138612162321806,0.13055092096328735,7.630139589309692e-05,-0.05574870260432362,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,80,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613687634468079,0.250011682510376,0.2182365357875824,0.26821433581391063,0.13821433581391063,0.19821433581391062,0.05557825416326523,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05095823109149933,-0.29512351751327515,0.05095823109149933,1.0,1.0,1.0,0.0,-0.0011136378161609173,0.13055424392223358,7.569044828414917e-05,-0.05574679592624307,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,81,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.561366081237793,0.2500114142894745,0.2182372808456421,0.2682135929148347,0.1382135929148347,0.1982135929148347,0.05557633936405182,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.050954997539520264,-0.29510343074798584,0.050954997539520264,1.0,1.0,1.0,0.0,-0.001089319121092558,0.13055723905563354,7.506459951400757e-05,-0.05574488840997219,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,82,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613633990287781,0.250011146068573,0.21823802590370178,0.2682128500428619,0.13821285004286188,0.19821285004286188,0.05557442456483841,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05095168203115463,-0.2950837314128876,0.05095168203115463,1.0,1.0,1.0,0.0,-0.0010651495540514588,0.130560502409935,7.445365190505981e-05,-0.05574305612593889,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,83,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613608360290527,0.2500109076499939,0.21823877096176147,0.26821215558252,0.13821215558251998,0.19821215558251998,0.05557258427143097,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05094846338033676,-0.29506438970565796,0.05094846338033676,1.0,1.0,1.0,0.0,-0.0010419037425890565,0.13056349754333496,7.370114326477051e-05,-0.055741271581500766,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,84,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613583326339722,0.2500106692314148,0.21823948621749878,0.2682114726800462,0.1382114726800462,0.19821147268004619,0.05557079240679741,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05094543844461441,-0.29504573345184326,0.05094543844461441,1.0,1.0,1.0,0.0,-0.0010191049659624696,0.1305665671825409,7.30752944946289e-05,-0.055739487279206516,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,85,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613558292388916,0.2500104308128357,0.21824020147323608,0.26821078980131885,0.13821078980131885,0.19821078980131884,0.05556900054216385,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.0509423092007637,-0.2950270175933838,0.0509423092007637,1.0,1.0,1.0,0.0,-0.000996663817204535,0.13056939840316772,7.243454456329346e-05,-0.05573777312412858,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,86,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613534450531006,0.250010222196579,0.2182409167289734,0.26821015532786546,0.13821015532786546,0.19821015532786546,0.05556727945804596,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.050939321517944336,-0.29500892758369446,0.050939321517944336,1.0,1.0,1.0,0.0,-0.0009751167963258922,0.13057221472263336,7.156282663345337e-05,-0.05573606269434094,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,87,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613510608673096,0.2500099837779999,0.2182416021823883,0.26820949354152585,0.13820949354152584,0.19820949354152584,0.05556556209921837,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05093634873628616,-0.2949904501438141,0.05093634873628616,1.0,1.0,1.0,0.0,-0.0009537485311739147,0.130575031042099,7.083266973495483e-05,-0.05573439696803689,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,88,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613487362861633,0.25000977516174316,0.21824228763580322,0.26820887064203736,0.13820887064203735,0.19820887064203735,0.05556388944387436,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05093347281217575,-0.2949729263782501,0.05093347281217575,1.0,1.0,1.0,0.0,-0.000932886905502528,0.1305774450302124,7.018446922302246e-05,-0.055732782389968635,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,89,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613464713096619,0.25000956654548645,0.21824294328689575,0.2682082592931745,0.13820825929317448,0.19820825929317448,0.05556226894259453,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.05093053728342056,-0.2949559688568115,0.05093053728342056,1.0,1.0,1.0,0.0,-0.000912531977519393,0.13058015704154968,6.937980651855469e-05,-0.05573119467124343,0.0,0.0,0.0
STAR,star_v2,raw,30,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,900078,1344085716,90,"[0.44981759786605835, -0.1642124503850937, 0.2574579119682312]","[0.5354727506637573, 0.21935629844665527, 0.2566889226436615]","[0.5185362696647644, -0.014137590304017067, 0.23638781905174255]",0.07,0.13,0.03,0.5613442659378052,0.25000935792922974,0.21824359893798828,0.2682076574771619,0.1382076574771619,0.1982076574771619,0.055560674518346786,0.0,0.0,0.0,1.0,raw,1.0,0.0,0.0,0.0509277880191803,-0.29493916034698486,0.0509277880191803,1.0,1.0,1.0,0.0,-0.0008925048168748617,0.13058289885520935,6.868690252304077e-05,-0.05572963314130902,0.0,0.0,0.0
