method,seed,episode,step,p_ee_x,p_ee_y,p_ee_z,p_goal_x,p_goal_y,p_goal_z,p_obs_x,p_obs_y,p_obs_z,obstacle_radius,safe_margin,clearance,distance_to_goal,distance_to_obstacle,cost,violation,collision,success,action_x,action_y,action_z,selected_action_x,selected_action_y,selected_action_z,is_selected_episode,train_seed,mode,run_name,checkpoint_path,episode_rng_seed,action_scale
STAR+Exec,900078,0,1,0.4199247062206268,-0.1764433532953262,0.2386367917060852,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.0599275099165156,0.4127160906791687,0.1899275099165157,0.0,False,False,True,-0.9934202432632446,0.886319637298584,-0.7553737759590149,-0.9934202432632446,0.886319637298584,-0.7553737759590149,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,2,0.3901714086532593,-0.1498776525259018,0.216046392917633,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.0579273148099381,0.3988709151744842,0.1879273148099381,0.0,False,False,True,-0.7654135227203369,0.21942138671875,-0.2062235623598098,-0.7654135227203369,0.21942138671875,-0.2062235623598098,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,3,0.3672538995742798,-0.143316850066185,0.2099349796772003,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.0706823095438941,0.4025112986564636,0.2006823095438941,0.0,False,False,True,-0.9591277837753296,0.9949808716773988,-0.5193146467208862,-0.9591277837753296,0.9949808716773988,-0.5193146467208862,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,4,0.3500738143920898,-0.1134957075119018,0.1944767236709594,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.0700204344751074,0.3860487043857574,0.2000204344751074,0.0,False,False,True,-0.9980810880661012,0.9792029857635498,0.9590288400650024,-0.9980810880661012,0.9792029857635498,0.9590288400650024,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,5,0.349927693605423,-0.0841012224555015,0.223098486661911,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.0530310577469145,0.3572698533535003,0.1830310577469145,0.0,False,False,True,-0.9685808420181274,0.5341168642044067,0.0953917205333709,-0.9685808420181274,0.5341168642044067,0.0953917205333709,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,6,0.3499646186828613,-0.0681183487176895,0.2258921861648559,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.0473146415369472,0.3435161709785461,0.1773146415369472,0.0,False,False,True,-0.8219451904296875,0.999020516872406,0.092263825237751,-0.8219451904296875,0.999020516872406,0.092263825237751,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,7,0.3499669730663299,-0.0381991378962993,0.2285986840724945,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.040455966313742,0.3186475336551666,0.170455966313742,0.0,False,False,True,-0.5814782977104187,0.9569886326789856,0.8668255805969238,-0.5814782977104187,0.9569886326789856,0.8668255805969238,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,8,0.3499093949794769,-0.0095008956268429,0.2543490529060364,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.0396441208094922,0.2946436107158661,0.1696441208094923,0.0,False,False,True,-0.993369996547699,0.9081132411956788,0.3708054721355438,-0.993369996547699,0.9081132411956788,0.3708054721355438,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,9,0.3499625623226166,0.017730463296175,0.2653514444828033,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.043987238743109,0.2741205096244812,0.173987238743109,0.0,False,False,True,-0.9983322620391846,0.3287325203418731,0.6854873895645142,-0.9983322620391846,0.3287325203418731,0.6854873895645142,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,10,0.3499579727649688,0.0275744441896677,0.2857335805892944,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.050536811174228,0.268401950597763,0.1805368111742281,0.0,False,False,True,-0.207628920674324,0.7635993957519531,0.8535860776901245,-0.207628920674324,0.7635993957519531,0.8535860776901245,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,11,0.3499734997749328,0.0504591725766658,0.311156153678894,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.0653879551827931,0.2567155659198761,0.1953879551827931,0.0,False,False,True,0.0219869930297136,0.887547492980957,0.8058584928512573,0.0219869930297136,0.887547492980957,0.8058584928512573,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,12,0.3506237864494324,0.077068381011486,0.3352143764495849,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.0851274498297522,0.2461325526237487,0.2151274498297522,0.0,False,False,True,-0.6837711334228516,0.8016332983970642,0.4968220591545105,-0.6837711334228516,0.8016332983970642,0.4968220591545105,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,13,0.3499959409236908,0.1011019349098205,0.3500319719314575,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1036685346113333,0.2389532774686813,0.2336685346113333,0.0,False,False,True,-0.3036339581012726,0.978907823562622,0.7817384600639343,-0.3036339581012726,0.978907823562622,0.7817384600639343,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,14,0.3499967157840729,0.1304534971714019,0.3734000325202942,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1309300872631953,0.2364879548549652,0.2609300872631954,0.0,False,False,True,-0.9842867851257324,0.9269725680351256,-0.5159067511558533,-0.9842867851257324,0.9269725680351256,-0.5159067511558533,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,15,0.3500129878520965,0.1582662314176559,0.3580096065998077,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.140027838312158,0.219984546303749,0.270027838312158,0.0,False,False,True,0.992530345916748,0.9796483516693116,-0.8908635377883911,0.992530345916748,0.9796483516693116,-0.8908635377883911,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,16,0.3797924220561981,0.1876646429300308,0.3313684165477752,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1326695842464093,0.1755498647689819,0.2626695842464093,0.0,False,False,True,0.7176018357276917,0.9208680391311646,-0.751982569694519,0.7176018357276917,0.9208680391311646,-0.751982569694519,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,17,0.4012483656406402,0.2152498662471771,0.3088295459747314,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1376244784263633,0.1440544724464416,0.2676244784263634,0.0,False,False,True,0.9887071251869202,0.8454532623291016,-0.9030358791351318,0.9887071251869202,0.8454532623291016,-0.9030358791351318,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,18,0.4308412671089172,0.240572303533554,0.2817060947418213,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1431689762830669,0.1096527427434921,0.2731689762830669,0.0,False,False,True,0.99575275182724,0.1155935227870941,0.8703892230987549,0.99575275182724,0.1155935227870941,0.8703892230987549,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,19,0.4606471061706543,0.2440026551485061,0.3077829480171203,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1440160688943618,0.0938984528183937,0.2740160688943618,0.0,False,False,True,0.993074893951416,-0.364904522895813,-0.9052969217300416,0.993074893951416,-0.364904522895813,-0.9052969217300416,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
STAR+Exec,900078,0,20,0.4903631508350372,0.2330178469419479,0.2806003987789154,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.07,0.13,0.1226544814385244,0.0528514198958873,0.2526544814385244,0.0,False,False,True,0.9986801147460938,-0.4075431525707245,-0.4064280092716217,0.9986801147460938,-0.4075431525707245,-0.4064280092716217,True,30,star_exec,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch,1881533092,0.03
