phase,task,method,seed,step,return_value,cost_value,cumulative_cost,source_file,source_kind
resume_300k,SafetyPointButton1-v0,star_v2,11,194000,17.268796438360205,130.0,29048.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,195000,19.700675512579707,99.0,29147.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,196000,31.088692204011913,48.0,29195.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,197000,28.931689045276208,94.0,29289.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,198000,29.69484720705113,178.0,29467.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,199000,30.291534168027717,146.0,29613.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,200000,17.328241696756937,185.0,29798.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,201000,18.529536562335622,109.0,29907.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,202000,19.225675966002377,104.0,30011.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,203000,7.8305208467842,29.0,30040.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,204000,8.580780289571155,77.0,30117.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,205000,29.395092304087687,5.0,30122.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,206000,28.184611375476123,116.0,30238.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,207000,26.3135528974532,105.0,30343.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,208000,19.197453721401814,314.0,30657.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,209000,22.44499757031184,470.0,31127.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,210000,10.719693057238723,220.0,31347.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,211000,19.33790412413574,86.0,31433.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,212000,16.88777223184317,152.0,31585.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,213000,28.320023624613416,104.0,31689.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,214000,23.716103034322344,103.0,31792.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,215000,22.742326400512038,154.0,31946.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,216000,18.12339558002723,163.0,32109.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,217000,25.35448746536711,155.0,32264.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,218000,7.696096081951828,205.0,32469.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,219000,6.241113566143378,257.0,32726.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,220000,14.04520438540695,219.0,32945.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,221000,2.270389173806066,227.0,33172.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,222000,22.07862393149063,221.0,33393.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,223000,21.138039383240155,156.0,33549.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,224000,24.60651411067357,103.0,33652.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,225000,21.281632680725103,107.0,33759.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,226000,10.864564762353734,237.0,33996.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,227000,14.14214467121059,228.0,34224.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,228000,33.416050355046885,42.0,34266.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,229000,5.82686663470677,73.0,34339.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,230000,34.422551593273596,69.0,34408.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,231000,17.776818426716968,138.0,34546.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,232000,24.43473727138164,75.0,34621.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,233000,17.7962937274555,109.0,34730.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,234000,31.827847941759217,20.0,34750.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,235000,16.739487744829184,247.0,34997.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,236000,22.232730447383265,144.0,35141.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,237000,11.074253440471136,136.0,35277.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,238000,19.093587804232875,146.0,35423.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,239000,16.802489765355258,104.0,35527.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,240000,25.275679844281896,100.0,35627.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,241000,25.217861298646987,37.0,35664.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,242000,3.991438319969701,301.0,35965.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,243000,3.2223541702221667,285.0,36250.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,244000,24.743176915533887,193.0,36443.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,245000,27.868645384876753,172.0,36615.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,246000,26.728446665846676,74.0,36689.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,247000,24.32202740032202,147.0,36836.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,248000,24.858821730931894,264.0,37100.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,249000,25.175360186734927,77.0,37177.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,250000,20.61178422040673,53.0,37230.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,251000,16.179130601646783,110.0,37340.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,252000,23.534629959155026,194.0,37534.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,253000,25.673298168034872,165.0,37699.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,254000,38.2847215702411,3.0,37702.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,255000,33.257006105228356,204.0,37906.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,256000,20.90014255386289,131.0,38037.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,257000,25.281856401749145,82.0,38119.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,258000,9.319100857113252,234.0,38353.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,259000,23.541283353511904,91.0,38444.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,260000,23.08448718684771,160.0,38604.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,261000,24.255028566150152,109.0,38713.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,262000,28.01077797568608,168.0,38881.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,263000,33.707632611698074,20.0,38901.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,264000,28.246858390848878,118.0,39019.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,265000,22.802121696685465,212.0,39231.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,266000,24.473236978080706,214.0,39445.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,267000,25.363305277732035,62.0,39507.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,268000,34.72808990967951,126.0,39633.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,269000,37.06938798307764,57.0,39690.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,270000,19.760635899560764,100.0,39790.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,271000,22.52534446946987,59.0,39849.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,272000,37.69640957979409,9.0,39858.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,273000,18.506457672342183,218.0,40076.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,274000,23.020017700672504,277.0,40353.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,275000,33.66841753258648,152.0,40505.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,276000,13.275486856841816,89.0,40594.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,277000,22.394579317590775,146.0,40740.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,278000,27.45277509622285,149.0,40889.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,279000,34.634011636151406,97.0,40986.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,280000,16.667809789346578,60.0,41046.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,281000,11.171118798850731,123.0,41169.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,282000,25.177592989498308,170.0,41339.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,283000,11.378780953407556,214.0,41553.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,284000,28.665689976108304,74.0,41627.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,285000,22.927992535334358,131.0,41758.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,286000,15.903543185106045,119.0,41877.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
resume_300k,SafetyPointButton1-v0,star_v2,11,287000,23.74388719583983,143.0,42020.0,/root/autodl-tmp/star_v2_storage/results/star_v2_final/resume_300k/SafetyPointButton1-v0/star_v2/starv2_core_100k_SafetyPointButton1_v0_selected_star_v2_star_v2_s11/train_episodes.csv,train
