method,seed,episode,step,p_gripper_x,p_gripper_y,p_gripper_z,p_left_finger_x,p_left_finger_y,p_left_finger_z,p_right_finger_x,p_right_finger_y,p_right_finger_z,p_ee_x,p_ee_y,p_ee_z,quat_w,quat_x,quat_y,quat_z,p_goal_x,p_goal_y,p_goal_z,p_obs_x,p_obs_y,p_obs_z,safe_margin,obstacle_radius,clearance,distance_to_goal,distance_to_obstacle,cost,violation,collision,success,selected_action_x,selected_action_y,selected_action_z,is_selected_episode,train_seed,mode,run_name,checkpoint_path
STAR,900078,0,41,0.561539351940155,0.25002798438072205,0.11320152133703232,0.5615394115447998,0.2481672167778015,0.15980151295661926,0.5615394711494446,0.25002366304397583,0.15980152785778046,0.5615395903587341,0.2500281035900116,0.21820151805877686,6.032763053553936e-07,1.0,1.0100455938300001e-06,-1.1256965990469325e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13826021129684662,0.05569129262385851,0.26826021129684663,0.0,False,False,False,-0.0027233741711825132,0.1303410530090332,2.5175511837005615e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,42,0.561532735824585,0.25002744793891907,0.11320239305496216,0.5615328550338745,0.24816668033599854,0.1598024070262909,0.5615328550338745,0.25002309679985046,0.1598023921251297,0.5615329742431641,0.2500275671482086,0.2182023823261261,5.771864266534976e-07,1.0,9.702573606773512e-07,-1.0771818779176101e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13825856393648045,0.05568730342173906,0.26825856393648045,0.0,False,False,False,-0.002658882411196828,0.13034948706626892,3.0428171157836914e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,43,0.561526358127594,0.2500268816947937,0.1132032722234726,0.5615264177322388,0.24816612899303436,0.15980327129364014,0.5615264177322388,0.2500225305557251,0.15980327129364014,0.5615265369415283,0.25002697110176086,0.21820327639579773,5.524524340216885e-07,1.0,9.332164836450829e-07,-1.0308348237231257e-06,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13825688467370317,0.055683344975316636,0.2682568846737032,0.0,False,False,False,-0.002596208592876792,0.1303577572107315,3.533065319061279e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,44,0.5615200996398926,0.25002631545066833,0.11320418119430542,0.5615201592445374,0.2481655776500702,0.15980416536331177,0.5615201592445374,0.2500219941139221,0.15980418026447296,0.5615202784538269,0.2500264346599579,0.21820417046546936,5.283230848363019e-07,1.0,9.021835012390511e-07,-9.84100779533037e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1382552929070643,0.05567950349575549,0.2682552929070643,0.0,False,False,False,-0.0025353229139000177,0.13036559522151947,3.992021083831787e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,45,0.5615139603614807,0.25002574920654297,0.11320509016513824,0.5615140199661255,0.24816501140594482,0.15980510413646698,0.5615140795707703,0.25002142786979675,0.1598050892353058,0.561514139175415,0.25002583861351013,0.21820509433746338,5.056711529505264e-07,1.0,8.71578208716528e-07,-9.405205787516024e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13825365966408587,0.055675664798566685,0.2682536596640859,0.0,False,False,False,-0.0024759271182119846,0.13037365674972534,4.398077726364136e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,46,0.5615079998970032,0.2500251829624176,0.11320602148771286,0.561508059501648,0.24816446006298065,0.159806028008461,0.561508059501648,0.2500208616256714,0.1598060131072998,0.5615081787109375,0.25002530217170715,0.2182060182094574,4.832984359381953e-07,1.0,8.453117743556504e-07,-8.963313007370743e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1382521138967634,0.0556719429944674,0.2682521138967634,0.0,False,False,False,-0.0024183494970202446,0.13038118183612823,4.779547452926636e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,47,0.5615021586418152,0.2500246465206146,0.11320695281028748,0.56150221824646,0.24816390872001648,0.15980695188045502,0.5615022778511047,0.2500203251838684,0.15980695188045502,0.5615023374557495,0.2500247359275818,0.21820694208145142,4.633123751318635e-07,1.0,8.205728363464004e-07,-8.570838190280483e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13825055800299474,0.05566826092194427,0.26825055800299474,0.0,False,False,False,-0.0023619041312485933,0.13038873672485352,5.144625902175903e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,48,0.5614964962005615,0.25002408027648926,0.11320789158344269,0.5614965558052063,0.2481633722782135,0.15980790555477142,0.5614965558052063,0.25001978874206543,0.15980789065361023,0.5614966154098511,0.2500241696834564,0.21820789575576782,4.4396827547643625e-07,1.0,7.989537493813259e-07,-8.1840329357874e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1382490193034533,0.05566461436915549,0.2682490193034533,0.0,False,False,False,-0.00230703828856349,0.13039612770080566,5.455315113067627e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,49,0.5614908933639526,0.2500235438346863,0.1132088452577591,0.5614909529685974,0.24816283583641052,0.15980884432792664,0.5614910125732422,0.25001925230026245,0.15980884432792664,0.561491072177887,0.25002363324165344,0.21820884943008423,4.2526011156951427e-07,1.0,7.777398423058912e-07,-7.810385795892216e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13824753870369855,0.05566106819279876,0.26824753870369855,0.0,False,False,False,-0.0022538118064403534,0.13040325045585632,5.7540833950042725e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,50,0.5614854693412781,0.2500230073928833,0.1132097989320755,0.5614855289459229,0.24816229939460754,0.15980979800224304,0.5614855885505676,0.2500187158584595,0.15980979800224304,0.5614856481552124,0.25002309679985046,0.21820980310440063,4.0704642856326245e-07,1.0,7.564673865090299e-07,-7.448152814504283e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1382460773015795,0.05565757807929853,0.2682460773015795,0.0,False,False,False,-0.002201985800638795,0.1304101049900055,6.0327351093292236e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,51,0.5614801645278931,0.2500225007534027,0.1132107526063919,0.5614802241325378,0.24816177785396576,0.15981075167655945,0.5614802837371826,0.2500182092189789,0.15981075167655945,0.5614803433418274,0.2500225603580475,0.21821075677871704,3.90495330293561e-07,1.0,7.374952701866277e-07,-7.117280347301858e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13824463509017865,0.05565414400434783,0.26824463509017865,0.0,False,False,False,-0.0021512326784431934,0.13041700422763824,6.28158450126648e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,52,0.5614749789237976,0.25002196431159973,0.11321171373128891,0.5614750385284424,0.24816127121448517,0.15981172025203705,0.5614750981330872,0.2500177025794983,0.15981172025203705,0.5614751577377319,0.2500220537185669,0.21821171045303345,3.7475595604519185e-07,1.0,7.204621397249866e-07,-6.799393759138184e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13824324141136002,0.05565078236646881,0.26824324141136,0.0,False,False,False,-0.0021017014514654875,0.13042378425598145,6.506592035293579e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,53,0.5614699125289917,0.25002148747444153,0.11321266740560532,0.5614699721336365,0.24816077947616577,0.15981267392635345,0.5614700317382812,0.2500171959400177,0.15981267392635345,0.561470091342926,0.2500215470790863,0.21821266412734985,3.5916812635150563e-07,1.0,7.026466164461453e-07,-6.487198902505042e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1382418669100764,0.055647476721695274,0.2682418669100764,0.0,False,False,False,-0.002053392119705677,0.1304301768541336,6.72265887260437e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,54,0.5614649653434753,0.25002098083496094,0.11321362853050232,0.5614650249481201,0.24816030263900757,0.15981362760066986,0.5614650845527649,0.2500167191028595,0.15981362760066986,0.5614651441574097,0.2500210702419281,0.21821361780166626,3.4488849109948205e-07,1.0,6.863124326628167e-07,-6.200730808814114e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1382405409286811,0.055644243471085875,0.2682405409286811,0.0,False,False,False,-0.0020064236596226692,0.13043637573719025,6.904453039169312e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,55,0.5614601373672485,0.25002050399780273,0.11321458220481873,0.5614601969718933,0.24815982580184937,0.15981458127498627,0.5614601969718933,0.2500162422657013,0.15981458127498627,0.5614602565765381,0.2500205636024475,0.21821457147598267,3.306248856915772e-07,1.0,6.689991209896107e-07,-5.917506769037573e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13823919522531264,0.05564102190727106,0.26823919522531264,0.0,False,False,False,-0.0019604091066867113,0.13044260442256927,7.087737321853638e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,56,0.5614554286003113,0.25002002716064453,0.11321554332971573,0.5614554286003113,0.24815934896469116,0.15981554985046387,0.561455488204956,0.2500157952308655,0.15981554985046387,0.5614555478096008,0.2500201165676117,0.21821552515029907,3.172872879986244e-07,1.0,6.552739364451554e-07,-5.645471787829592e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13823793691756509,0.055637916962799884,0.2682379369175651,0.0,False,False,False,-0.001916003879159689,0.13044844567775726,7.233768701553345e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,57,0.5614507794380188,0.2500195801258087,0.11321648955345154,0.5614508390426636,0.24815890192985535,0.15981648862361908,0.5614508986473083,0.25001534819602966,0.15981650352478027,0.5614508986473083,0.2500196397304535,0.21821647882461548,3.0404606832235004e-07,1.0,6.379498245223658e-07,-5.385726353779319e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1382366588776478,0.0556348236696371,0.2682366588776478,0.0,False,False,False,-0.0018723137909546494,0.13045434653759003,7.36340880393982e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,58,0.5614462494850159,0.2500191330909729,0.11321744322776794,0.5614463090896606,0.24815845489501953,0.15981744229793549,0.5614463686943054,0.25001490116119385,0.15981744229793549,0.5614464282989502,0.2500191926956177,0.21821743249893188,2.922756721090991e-07,1.0,6.238960281734762e-07,-5.150500328454655e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13823543887079065,0.05563183052512292,0.26823543887079065,0.0,False,False,False,-0.0018301138188689947,0.1304599940776825,7.48559832572937e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,59,0.5614418387413025,0.2500186860561371,0.11321838945150375,0.5614418983459473,0.2481580227613449,0.1598183959722519,0.561441957950592,0.2500144839286804,0.1598183959722519,0.561441957950592,0.25001877546310425,0.2182183861732483,2.79600584462969e-07,1.0,6.08600998930342e-07,-4.898344627690676e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13823424828626918,0.05562885402569644,0.2682342482862692,0.0,False,False,False,-0.0017882417887449265,0.13046543300151825,7.589906454086304e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,60,0.5614375472068787,0.25001826882362366,0.11321932822465897,0.5614376068115234,0.24815760552883148,0.1598193347454071,0.5614376068115234,0.250014066696167,0.1598193347454071,0.5614376664161682,0.25001832842826843,0.2182193398475647,2.683013633486553e-07,1.0,5.964200795460783e-07,-4.668879682867555e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13823305702525152,0.05562594478414624,0.2682330570252515,0.0,False,False,False,-0.0017480385722592473,0.1304708570241928,7.667392492294312e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,61,0.5614333152770996,0.25001785159111023,0.11322026699781418,0.5614333748817444,0.24815720319747925,0.15982027351856232,0.5614333152770996,0.25001364946365356,0.15982027351856232,0.5614334344863892,0.250017911195755,0.21822026371955872,2.5750230747689784e-07,1.0,5.826885285387107e-07,-4.455159796634689e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1382319067319876,0.05562310059978108,0.2682319067319876,0.0,False,False,False,-0.0017084612045437098,0.13047613203525543,7.738173007965088e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,62,0.5614292025566101,0.2500174641609192,0.1132211983203888,0.5614292621612549,0.24815680086612701,0.15982119739055634,0.5614292025566101,0.2500132620334625,0.15982119739055634,0.5614293217658997,0.25001752376556396,0.21822118759155273,2.473942402048124e-07,1.0,5.692405693480396e-07,-4.256538943536725e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13823080491672546,0.05562032867105961,0.26823080491672546,0.0,False,False,False,-0.0016701951390132308,0.1304810345172882,7.814168930053711e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,63,0.5614251494407654,0.25001707673072815,0.11322212219238281,0.5614252090454102,0.24815641343593597,0.15982212126255035,0.5614251494407654,0.2500128746032715,0.15982212126255035,0.5614252686500549,0.2500171363353729,0.21822211146354675,2.3803170279279584e-07,1.0,5.564615435105225e-07,-4.073139336924214e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13822971269430784,0.05561758473930638,0.26822971269430784,0.0,False,False,False,-0.0016322867013514042,0.13048629462718964,7.873028516769409e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,64,0.5614212155342102,0.2500166893005371,0.11322303861379623,0.561421275138855,0.24815604090690613,0.15982304513454437,0.5614212155342102,0.25001248717308044,0.15982303023338318,0.5614213347434998,0.2500167489051819,0.21822303533554077,2.2792970355567377e-07,1.0,5.441693247121293e-07,-3.8718152950423246e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13822863959188303,0.05561489660571411,0.26822863959188303,0.0,False,False,False,-0.0015957788564264774,0.1304909735918045,7.910281419754028e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,65,0.5614173412322998,0.25001630187034607,0.11322394758462906,0.5614174008369446,0.24815566837787628,0.1598239541053772,0.5614174008369446,0.2500121295452118,0.1598239541053772,0.5614174008369446,0.25001636147499084,0.2182239592075348,2.1863912991193502e-07,1.0,5.299705208017258e-07,-3.69436321534522e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13822756654660268,0.05561220863850976,0.2682275665466027,0.0,False,False,False,-0.0015595393488183618,0.13049554824829102,7.940083742141724e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,66,0.561413586139679,0.2500159442424774,0.11322485655546188,0.5614136457443237,0.24815531075000763,0.15982484817504883,0.561413586139679,0.25001177191734314,0.15982484817504883,0.5614136457443237,0.2500160038471222,0.21822485327720642,2.096374345228469e-07,1.0,5.208785296417773e-07,-3.5094384998046735e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13822655351057195,0.05560964129583865,0.26822655351057195,0.0,False,False,False,-0.0015248197596520185,0.1305001825094223,7.959455251693726e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,67,0.5614098906517029,0.25001558661460876,0.11322575062513351,0.5614099502563477,0.24815496802330017,0.15982574224472046,0.5614098906517029,0.2500114142894745,0.15982574224472046,0.5614099502563477,0.25001564621925354,0.21822574734687805,2.0162110558885615e-07,1.0,5.073218858342443e-07,-3.359250229095778e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13822555005405557,0.05560710190666374,0.2682255500540556,0.0,False,False,False,-0.0014906366122886539,0.13050477206707,7.972121238708496e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,68,0.5614063143730164,0.2500152289867401,0.11322662979364395,0.5614063143730164,0.2481546252965927,0.1598266363143921,0.5614063143730164,0.2500110864639282,0.1598266363143921,0.5614063143730164,0.2500152885913849,0.21822664141654968,1.9394393291349843e-07,1.0,4.962271304975729e-07,-3.2102312275128497e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13822455617469748,0.05560459046293087,0.2682245561746975,0.0,False,False,False,-0.0014570195926353335,0.13050921261310577,7.981061935424805e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,69,0.5614027976989746,0.25001490116119385,0.11322751641273499,0.5614027976989746,0.24815428256988525,0.15982751548290253,0.5614027976989746,0.25001072883605957,0.15982750058174133,0.5614027976989746,0.25001493096351624,0.21822750568389893,1.8533955881139264e-07,1.0,4.85429097807355e-07,-3.0394801342481514e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1382235834137644,0.05560215536834177,0.2682235834137644,0.0,False,False,False,-0.0014245649799704552,0.13051347434520721,7.984042167663574e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,70,0.5613993406295776,0.2500145733356476,0.11322838068008423,0.5613993406295776,0.24815396964550018,0.15982837975025177,0.5613993406295776,0.2500104308128357,0.15982839465141296,0.5613993406295776,0.25001460313796997,0.21822836995124817,1.785871859283361e-07,1.0,4.7464536123698053e-07,-2.910749969942117e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1382226495737841,0.05559976463265978,0.2682226495737841,0.0,False,False,False,-0.0013928553089499474,0.1305176019668579,7.974356412887573e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,71,0.5613959431648254,0.2500142455101013,0.11322923749685287,0.5613960027694702,0.24815364181995392,0.159829244017601,0.5613959431648254,0.25001010298728943,0.15982922911643982,0.5613960027694702,0.2500142753124237,0.2182292342185974,1.716255297878888e-07,1.0,4.6381532570194395e-07,-2.7775814714914304e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13822173482698102,0.055597429607773675,0.26822173482698103,0.0,False,False,False,-0.00136206962633878,0.1305217444896698,7.95125961303711e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,72,0.5613926649093628,0.25001391768455505,0.11323008686304092,0.5613926649093628,0.24815334379673004,0.15983009338378906,0.5613926649093628,0.25000980496406555,0.15983009338378906,0.5613926649093628,0.25001394748687744,0.21823009848594666,1.6502512778515666e-07,1.0,4.530677699676744e-07,-2.652531918556633e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.1382208201217816,0.055595094700584935,0.2682208201217816,0.0,False,False,False,-0.0013315818505361676,0.130525603890419,7.925927639007568e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
STAR,900078,0,73,0.5613894462585449,0.2500136196613312,0.11323092877864838,0.5613894462585449,0.24815303087234497,0.15983092784881592,0.5613894462585449,0.2500095069408417,0.15983092784881592,0.5613894462585449,0.25001364946365356,0.2182309329509735,1.57369058229051e-07,1.0,4.42196011363194e-07,-2.504094425148651e-07,0.5354727506637573,0.21935629844665527,0.2566889226436615,0.5185362696647644,-0.014137590304017067,0.23638781905174255,0.13,0.07,0.13821995587176478,0.05559285253641177,0.2682199558717648,0.0,False,False,False,-0.0013021968770772219,0.13052943348884583,7.909536361694336e-05,True,30,raw,panda_showcase_refcorridor_star_v2_s30,/root/autodl-tmp/star_v2_storage/results/star_arm_panda/showcase_mechanism/SafetyPandaReachObstacle-v0/star_v2/panda_showcase_refcorridor_star_v2_s30/checkpoint/final.torch
