run_name,task,train_seed,eval_seed,checkpoint_path,candidates,margin,mode,episode_reward,episode_cost,episode_length,violation_rate,success,return_drop_vs_raw,execution_fallback_rate,safe_candidate_fraction,found_but_not_executed_rate,FNE,latency_ms
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800005,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,27.85265274873764,12.0,1000,0.012,0.0,0.04780919239352535,0.078,0.903125,0.095,0.095,8.281095527112484
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800006,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,26.39755541716874,149.0,1000,0.149,0.0,nan,0.0,0.0,0.249,0.249,5.296786490827799
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800006,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,12.626410464157614,84.0,1000,0.084,0.0,0.5216825852008438,0.535,0.35409375,0.453,0.453,8.442358560860157
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800007,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,27.053633563344764,52.0,1000,0.052,0.0,nan,0.0,0.0,0.165,0.165,5.079623997211456
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800007,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,28.371836772529935,17.0,1000,0.017,0.0,-0.048725551268322696,0.217,0.748375,0.223,0.223,8.464074153453112
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800008,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,28.477402464395453,60.0,1000,0.06,0.0,nan,0.0,0.0,0.294,0.294,4.840125042945147
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800008,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,28.054392270789233,63.0,1000,0.063,0.0,0.01485424080146,0.313,0.64884375,0.305,0.305,8.218134239315987
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800009,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,28.212433003099793,0.0,1000,0.0,0.0,nan,0.0,0.0,0.109,0.109,4.8035487197339535
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800009,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,27.138632686448478,0.0,1000,0.0,0.0,0.03806124471906883,0.092,0.8845,0.116,0.116,8.170408811420202
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800010,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,25.875217842088514,38.0,1000,0.038,0.0,nan,0.0,0.0,0.189,0.189,4.996867753565311
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800010,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,25.282657067859866,60.0,1000,0.06,0.0,0.02290070668563769,0.203,0.76478125,0.199,0.199,8.417145881801844
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800011,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,28.125053203402842,42.0,1000,0.042,0.0,nan,0.0,0.0,0.238,0.238,5.257000468671322
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800011,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,27.937000777105183,76.0,1000,0.076,0.0,0.00668629584227442,0.31,0.6653125,0.267,0.267,8.395468313246965
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800012,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,26.69718286231192,26.0,1000,0.026,0.0,nan,0.0,0.0,0.113,0.113,5.442271880805492
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800012,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,24.762450482874414,127.0,1000,0.127,0.0,0.07246953318691701,0.389,0.56425,0.308,0.308,8.002051632851362
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800013,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,27.202618738627063,33.0,1000,0.033,0.0,nan,0.0,0.0,0.112,0.112,5.275976791977882
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800013,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,25.88212734740608,33.0,1000,0.033,0.0,0.04854280405532859,0.19,0.7663125,0.207,0.207,8.157645467668772
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800014,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,28.803003987700496,0.0,1000,0.0,0.0,nan,0.0,0.0,0.094,0.094,5.001229472458363
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800014,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,26.60396855626034,0.0,1000,0.0,0.0,0.07634743349614473,0.076,0.90540625,0.096,0.096,8.37803629040718
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800015,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,26.60674129985401,146.0,1000,0.146,0.0,nan,0.0,0.0,0.182,0.182,4.826624184846878
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800015,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,26.484556967701103,80.0,1000,0.08,0.0,0.004592232125531998,0.244,0.7195,0.221,0.221,8.5438819155097
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800016,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,27.624034746466606,39.0,1000,0.039,0.0,nan,0.0,0.0,0.233,0.233,5.001871183514595
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800016,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,26.274442183311727,48.0,1000,0.048,0.0,0.04885573651863094,0.357,0.600125,0.371,0.371,8.404391143471003
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800017,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,28.393101513680822,58.0,1000,0.058,0.0,nan,0.0,0.0,0.214,0.214,5.153597056865692
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800017,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,26.700604979888745,81.0,1000,0.081,0.0,0.05960942776809964,0.29,0.68325,0.261,0.261,8.374381091445684
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800018,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,26.51590838370249,0.0,1000,0.0,0.0,nan,0.0,0.0,0.026,0.026,5.283361677080393
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800018,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,27.43439654940726,0.0,1000,0.0,0.0,-0.034639136340857954,0.07,0.91890625,0.076,0.076,8.352790091186762
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800019,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,raw,27.01457031642322,140.0,1000,0.14,0.0,nan,0.0,0.0,0.244,0.244,4.946531727910042
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11,SafetyPointGoal1-v0,11,800019,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s11/checkpoint/final.torch,32,0.05,star_exec,26.992836763399676,158.0,1000,0.158,0.0,0.0008045122601980396,0.319,0.6633125,0.23,0.23,7.865903165191412
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800000,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,25.753936047363677,161.0,1000,0.161,0.0,nan,0.0,0.0,0.253,0.253,5.593277353793383
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800000,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,26.485792383962295,155.0,1000,0.155,0.0,-0.028417261549949956,0.336,0.63321875,0.252,0.252,7.826067224144936
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800001,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,25.97167243072142,42.0,1000,0.042,0.0,nan,0.0,0.0,0.128,0.128,5.457611355930567
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800001,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,27.890544897630235,73.0,1000,0.073,0.0,-0.07388328464512037,0.189,0.76859375,0.2,0.2,7.415614984929562
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800002,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,28.783568681386527,39.0,1000,0.039,0.0,nan,0.0,0.0,0.113,0.113,5.379717767238617
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800002,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,26.895589885249663,27.0,1000,0.027,0.0,0.06559224177639109,0.079,0.90240625,0.082,0.082,7.861054662615061
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800003,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,27.43593277481558,18.0,1000,0.018,0.0,nan,0.0,0.0,0.092,0.092,5.29709654673934
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800003,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,27.169782255393308,53.0,1000,0.053,0.0,0.009700800829581453,0.298,0.6789375,0.273,0.273,8.259127777069807
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800004,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,26.33162913146425,77.0,1000,0.077,0.0,nan,0.0,0.0,0.196,0.196,5.268927872180939
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800004,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,26.530112819552844,75.0,1000,0.075,0.0,-0.007537843066892547,0.186,0.797125,0.173,0.173,8.245127737522125
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800005,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,27.70888485433135,0.0,1000,0.0,0.0,nan,0.0,0.0,0.106,0.106,5.479003433138132
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800005,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,28.080018034805118,34.0,1000,0.034,0.0,-0.01339401359617516,0.123,0.8625,0.126,0.126,8.179872799664736
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800006,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,26.67094247786868,131.0,1000,0.131,0.0,nan,0.0,0.0,0.254,0.254,5.451396469026804
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800006,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,25.475515305689854,176.0,1000,0.176,0.0,0.04482133217342369,0.331,0.63396875,0.25,0.25,8.14720257744193
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800007,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,27.157867175946922,51.0,1000,0.051,0.0,nan,0.0,0.0,0.116,0.116,5.466134585440159
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800007,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,25.362934566910663,103.0,1000,0.103,0.0,0.0660925468633998,0.254,0.70659375,0.206,0.206,8.25758596509695
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800008,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,27.367794633411627,72.0,1000,0.072,0.0,nan,0.0,0.0,0.115,0.115,5.495155498385429
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800008,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,26.47542591429125,98.0,1000,0.098,0.0,0.0326065264327488,0.254,0.70709375,0.236,0.236,8.391761742532253
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800009,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,28.8271734875961,0.0,1000,0.0,0.0,nan,0.0,0.0,0.193,0.193,5.498047802597284
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800009,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,27.909477563438298,8.0,1000,0.008,0.0,0.03183440528960191,0.237,0.7145625,0.275,0.275,8.302460987120867
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800010,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,27.42649670986595,46.0,1000,0.046,0.0,nan,0.0,0.0,0.168,0.168,5.517340134829283
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800010,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,25.83044466042025,40.0,1000,0.04,0.0,0.05819379946078077,0.224,0.74678125,0.218,0.218,8.233404107391834
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800011,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,27.853576373060875,54.0,1000,0.054,0.0,nan,0.0,0.0,0.109,0.109,5.5513836145401
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800011,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,28.310186735355845,115.0,1000,0.115,0.0,-0.016393239998314543,0.271,0.689625,0.257,0.257,8.315058391541243
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800012,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,25.910997237661288,56.0,1000,0.056,0.0,nan,0.0,0.0,0.133,0.133,5.543790839612484
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800012,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,24.90718932433958,76.0,1000,0.076,0.0,0.03874061288010509,0.249,0.717625,0.235,0.235,8.356201626360416
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800013,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,28.145707271305653,45.0,1000,0.045,0.0,nan,0.0,0.0,0.17,0.17,5.529038731008768
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800013,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,25.341132902275234,118.0,1000,0.118,0.0,0.09964483542716522,0.342,0.6333125,0.285,0.285,8.294564932584763
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800014,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,25.895978064045945,0.0,1000,0.0,0.0,nan,0.0,0.0,0.046,0.046,5.675087220966816
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800014,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,27.20220366959125,21.0,1000,0.021,0.0,-0.05044125393969466,0.119,0.83821875,0.151,0.151,8.248020436614752
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800015,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,27.210038271495687,123.0,1000,0.123,0.0,nan,0.0,0.0,0.223,0.223,5.648019295185804
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800015,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,27.52050803239364,51.0,1000,0.051,0.0,-0.011410118493776236,0.136,0.83334375,0.141,0.141,8.331292118877172
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800016,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,29.55425110323245,74.0,1000,0.074,0.0,nan,0.0,0.0,0.117,0.117,5.534830752760172
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800016,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,25.93779411753392,37.0,1000,0.037,0.0,0.12236672731331656,0.095,0.89146875,0.099,0.099,8.412048943340778
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800017,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,27.604353347521876,49.0,1000,0.049,0.0,nan,0.0,0.0,0.116,0.116,5.329519219696522
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800017,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,28.319288035763858,99.0,1000,0.099,0.0,-0.02589934563006758,0.204,0.76071875,0.17,0.17,8.408098720014095
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800018,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,raw,29.459733666962016,10.0,1000,0.01,0.0,nan,0.0,0.0,0.08,0.08,5.4298663176596165
starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12,SafetyPointGoal1-v0,12,800018,results/star_v2_final/resume_300k/SafetyPointGoal1-v0/star_v2/starv2_core_100k_SafetyPointGoal1_v0_selected_star_v2_star_v2_s12/checkpoint/final.torch,32,0.05,star_exec,28.164754735516098,0.0,1000,0.0,0.0,0.043957591269679006,0.048,0.93615625,0.067,0.067,8.360664542764425
